Waktu pengosongan,Voltage,Current,Temperature,Capacity,SOH,Combined,RUL
2532.025,3.56991,5.0,24.0813,"-2,14003",12.838436482084717,32507.242133550557,11.435736677115997
2535.025,3.5694,5.0,24.0813,"-2,14257",12.765342019543965,32360.461153094442,11.335423197492162
2538.025,3.56873,5.0,24.18646,"-2,1451",12.669315960912053,32155.040641693813,11.23510971786834
2541.025,3.56805,5.0,24.0813,"-2,14763",12.571856677524428,31945.402114006512,11.134796238244519
2544.025,3.56738,5.0,24.0813,"-2,15016",12.475830618892514,31738.82499022803,11.034482758620697
2547.025,3.56687,5.0,24.0813,"-2,1527",12.402736156351827,31590.07905863201,10.934169278996862
2550.025,3.5662,5.0,24.18646,"-2,15524",12.30671009771985,31382.418416938064,10.83385579937304
2553.025,3.56569,5.0,24.18646,"-2,15777",12.233615635179163,31232.726557003283,10.733542319749219
2556.025,3.56502,5.0,24.0813,"-2,16031",12.13758957654725,31023.982397394182,10.633228840125398
2559.025,3.56434,5.0,23.97615,"-2,16284",12.040130293159624,30810.99442345281,10.532915360501576
2562.025,3.56384,5.0,23.97615,"-2,16538",11.968469055374584,30663.51693159607,10.43260188087774
2565.025,3.56316,5.0,24.18646,"-2,16791",11.87100977198696,30449.436840390856,10.33228840125392
2568.025,3.56249,5.0,24.29162,"-2,17045",11.774983713355047,30238.452550488597,10.231974921630098
2571.025,3.56181,5.0,24.0813,"-2,17299",11.677524429967422,30023.20724755699,10.131661442006276
2574.025,3.56131,5.0,23.97615,"-2,17552",11.605863192182445,29873.78200325742,10.031347962382455
2577.025,3.56063,5.0,23.87099,"-2,17806",11.50840390879482,29657.444583061973,9.93103448275862
2580.025,3.55996,5.0,24.0813,"-2,18059",11.412377850162844,29444.220162866393,9.830721003134798
2583.025,3.55945,5.0,24.18646,"-2,18313",11.339283387622157,29289.652472312722,9.730407523510976
2586.025,3.55878,5.0,24.18646,"-2,18567",11.243257328990243,29075.344534201995,9.630094043887155
2589.025,3.55811,5.0,24.18646,"-2,18821",11.147231270358327,28860.46043973947,9.52978056426332
2592.025,3.55743,5.0,24.0813,"-2,19074",11.049771986970704,28641.28523452774,9.429467084639498
2595.025,3.55676,5.0,24.0813,"-2,19328",10.95374592833879,28425.24452768737,9.329153605015676
2598.025,3.55625,5.0,24.0813,"-2,19581",10.88065146579804,28268.204524429955,9.228840125391855
2601.025,3.55558,5.0,24.0813,"-2,19835",10.784625407166125,28051.08029967427,9.128526645768034
2604.025,3.5549,5.0,24.0813,"-2,20088",10.687166123778502,27829.647765472313,9.028213166144198
2607.025,3.55423,5.0,24.0813,"-2,20342",10.591140065146588,27611.366928338783,8.927899686520377
2610.025,3.55355,5.0,24.0813,"-2,20595",10.493680781758963,27388.769182410437,8.827586206896555
2613.025,3.55288,5.0,24.0813,"-2,20849",10.397654723127049,27169.33173289906,8.727272727272734
2616.025,3.55221,5.0,24.18646,"-2,21103",10.301628664495135,26949.318127035887,8.626959247648912
2619.025,3.5517,5.0,24.0813,"-2,21356",10.228534201954385,26788.786788273585,8.526645768025077
2622.025,3.55103,5.0,24.18646,"-2,2161",10.13250814332247,26567.6896644951,8.426332288401255
2625.025,3.55035,5.0,24.0813,"-2,21863",10.035048859934847,26342.254133550472,8.326018808777434
2628.025,3.54968,5.0,24.0813,"-2,22117",9.939022801302933,26120.000397394142,8.225705329153612
2631.025,3.549,5.0,24.0813,"-2,22371",9.841563517915306,25893.399654723118,8.125391849529791
2634.025,3.54833,5.0,24.0813,"-2,22624",9.745537459283392,25669.989306188938,8.025078369905955
2637.025,3.54766,5.0,24.0813,"-2,22878",9.649511400651479,25446.002801302966,7.924764890282134
2640.025,3.54698,5.0,24.0813,"-2,23131",9.552052117263854,25217.656390879507,7.8244514106583125
2643.025,3.54631,5.0,24.0813,"-2,23385",9.45602605863194,24992.513273615685,7.724137931034491
2646.025,3.54563,5.0,23.97615,"-2,23638",9.358566775244316,24763.001651465842,7.6238244514106555
2649.025,3.54496,5.0,24.18646,"-2,23892",9.262540716612401,24536.701921824166,7.523510971786834
2652.025,3.54428,5.0,24.0813,"-2,24146",9.165081433224778,24306.025087947943,7.423197492163013
2655.025,3.54361,5.0,24.0813,"-2,24399",9.069055374592864,24078.56874592842,7.322884012539191
2658.025,3.54277,5.0,24.0813,"-2,24653",8.948664495114011,23785.77394462542,7.22257053291537
2661.025,3.54209,5.0,24.18646,"-2,24907",8.851205211726388,23553.27834853421,7.122257053291534
2664.025,3.54142,5.0,23.97615,"-2,2516",8.755179153094474,23324.016143322508,7.021943573667713
2667.025,3.54074,5.0,24.0813,"-2,25414",8.657719869706849,23090.355335504908,6.921630094043891
2670.025,3.54007,5.0,24.0813,"-2,25667",8.561693811074935,22859.936517915354,6.82131661442007
2673.025,3.53923,5.0,24.0813,"-2,25921",8.44130293159608,22563.813768729615,6.7210031347962484
2676.025,3.53855,5.0,23.97615,"-2,26174",8.343843648208459,22328.33419869704,6.620689655172413
2679.025,3.53788,5.0,24.0813,"-2,26428",8.247817589576542,22096.109517915294,6.520376175548591
2682.025,3.53704,5.0,24.0813,"-2,26681",8.127426710097755,21797.96162214993,6.42006269592477
2685.025,3.53636,5.0,24.18646,"-2,26935",8.02996742671013,21560.663289902368,6.3197492163009485
2688.025,3.53569,5.0,24.0813,"-2,27189",7.933941368078217,21326.632745928448,6.219435736677113
2691.025,3.53501,5.0,23.97615,"-2,27442",7.836482084690592,21088.1692019545,6.1191222570532915
2694.025,3.53417,5.0,23.97615,"-2,27696",7.71609120521174,20787.34260912056,6.01880877742947
2697.025,3.53333,5.0,24.0813,"-2,2795",7.595700325732887,20485.79367100974,5.918495297805649
2700.025,3.53265,5.0,24.0813,"-2,28203",7.498241042345264,20245.438270358274,5.818181818181827
2703.025,3.53181,5.0,24.0813,"-2,28457",7.377850162866475,19942.513436482157,5.717868338557992
2706.025,3.53097,5.0,23.97615,"-2,2871",7.257459283387623,19638.86625732899,5.61755485893417
2709.025,3.53029,5.0,23.97615,"-2,28964",7.159999999999999,19396.619,5.517241379310349
2712.025,3.52962,5.0,24.18646,"-2,29218",7.063973941368084,19157.67392833878,5.416927899686527
2715.025,3.52878,5.0,24.0813,"-2,29472",6.943583061889232,18852.00160260581,5.316614420062706
2718.025,3.52793,5.0,23.97615,"-2,29725",6.821758957654733,18541.711390879507,5.21630094043887
2721.025,3.52709,5.0,23.87099,"-2,29979",6.701368078175882,18234.59007491853,5.115987460815049
2724.025,3.52625,5.0,24.0813,"-2,30232",6.580977198697093,17926.74641368085,5.015673981191227
2727.025,3.52557,5.0,24.0813,"-2,30485",6.483517915309469,17680.715442996807,4.915360501567406
2730.025,3.52473,5.0,24.0813,"-2,30739",6.363127035830617,17371.49588599348,4.81504702194357
2733.025,3.52406,5.0,23.97615,"-2,30993",6.2671009771987025,17128.143648208483,4.714733542319749
2736.025,3.52321,5.0,23.97615,"-2,31246",6.145276872964204,16813.631156351887,4.6144200626959275
2739.025,3.52237,5.0,23.87099,"-2,315",6.024885993485352,16502.313358306215,4.514106583072106
2742.025,3.52153,5.0,23.97615,"-2,31753",5.9044951140065,16190.273214983674,4.413793103448285
2745.025,3.52069,5.0,24.18646,"-2,32007",5.784104234527711,15877.510726384431,4.313479623824449
2748.025,3.51984,5.0,24.18646,"-2,3226",5.66228013029315,15560.087355048832,4.213166144200628
2751.025,3.51917,5.0,24.0813,"-2,32514",5.566254071661235,15312.90410749185,4.112852664576806
2754.025,3.51833,5.0,24.0813,"-2,32768",5.445863192182446,14998.043377850261,4.012539184952985
2757.025,3.51748,5.0,24.0813,"-2,33021",5.3240390879478845,14678.508866449516,3.9122257053291634
2760.025,3.51681,5.0,23.97615,"-2,33275",5.22801302931597,14429.446661237811,3.8119122257053277
2763.025,3.51597,5.0,24.0813,"-2,33528",5.107622149837118,14112.487690553704,3.7115987460815063
2766.025,3.51512,5.0,24.0813,"-2,33782",4.985798045602619,13790.842039087986,3.611285266457685
2769.025,3.51428,5.0,23.97615,"-2,34036",4.8654071661237674,13472.434078175866,3.5109717868338635
2772.025,3.51361,5.0,24.0813,"-2,34289",4.769381107491853,13220.843664495103,3.410658307210042
2775.025,3.51276,5.0,24.0813,"-2,34543",4.647557003257354,12897.08687296424,3.3103448275862064
2778.025,3.51209,5.0,23.97615,"-2,34796",4.551530944625441,12644.26675244309,3.210031347962385
2781.025,3.51125,5.0,23.97615,"-2,3505",4.431140065146588,12323.11129967429,3.1097178683385636
2784.025,3.51057,5.0,24.0813,"-2,35304",4.333680781758964,12065.075638436501,3.009404388714742
2787.025,3.50973,5.0,23.87099,"-2,35557",4.213289902280112,11742.54428990223,2.9090909090909065
2790.025,3.50889,5.0,23.97615,"-2,35811",4.092899022801323,11419.290596091261,2.808777429467085
2793.025,3.50821,5.0,23.97615,"-2,36064",3.9954397394136993,11159.363078175948,2.7084639498432637
2796.025,3.50737,5.0,23.97615,"-2,36318",3.875048859934847,10834.733488599331,2.6081504702194422
2799.025,3.5067,5.0,23.97615,"-2,36572",3.7790228013029323,10577.579296416941,2.507836990595621
2802.025,3.50585,5.0,24.18646,"-2,36825",3.6571986970684343,10247.56217915318,2.407523510971785
2805.025,3.50518,5.0,24.0813,"-2,37079",3.56117263843652,9989.1782801304,2.3072100313479638
2808.025,3.50434,5.0,24.0813,"-2,37332",3.4407817589576677,9661.801198697105,2.2068965517241423
2811.025,3.50349,5.0,24.0813,"-2,37586",3.318957654723169,9329.672941368197,2.106583072100321
2814.025,3.50282,5.0,24.18646,"-2,37839",3.2229315960911915,9069.410084690515,2.0062695924764995
2817.025,3.50214,5.0,24.0813,"-2,38092",3.1254723127035673,8804.533641693766,1.9059561128526639
2820.025,3.5013,5.0,24.0813,"-2,38346",3.005081433224779,8474.404768729708,1.8056426332288424
2823.025,3.50063,5.0,24.0813,"-2,38599",2.9090553745928642,8212.336048860021,1.705329153605021
2826.025,3.49995,5.0,24.0813,"-2,38853",2.8115960912052405,7945.64084364829,1.6050156739811996
2829.025,3.49911,5.0,24.0813,"-2,39107",2.691205211726388,7613.486824104245,1.504702194357364
2832.025,3.49827,5.0,24.0813,"-2,3936",2.5708143322475996,7280.610459283508,1.4043887147335425
2835.025,3.49759,5.0,24.0813,"-2,39614",2.4733550488599754,7012.023397394252,1.3040752351097211
2838.025,3.49675,5.0,24.0813,"-2,39867",2.3529641693811234,6677.771136807863,1.2037617554858997
2841.025,3.49608,5.0,23.97615,"-2,40121",2.256938110749209,6412.017596091271,1.1034482758620783
2844.025,3.49523,5.0,24.0813,"-2,40374",2.135114006514647,6072.3176123778185,1.0031347962382426
2847.025,3.49456,5.0,24.18646,"-2,40628",2.0390879478827326,5805.334364820837,0.9028213166144212
2850.025,3.49372,5.0,24.0813,"-2,40882",1.918697068403944,5468.33461237795,0.8025078369905998
2853.025,3.49304,5.0,24.18646,"-2,41136",1.82123778501632,5196.036931596186,0.7021943573667784
2856.025,3.4922,5.0,24.0813,"-2,41389",1.7008469055374675,4857.661283387646,0.601880877742957
2859.025,3.49136,5.0,24.0813,"-2,41643",1.5804560260586153,4518.563289902233,0.5015673981191213
2862.025,3.49068,5.0,24.0813,"-2,41896",1.4829967426709914,4244.373752442944,0.4012539184952999
2865.025,3.48984,5.0,24.0813,"-2,42151",1.3626058631922027,3903.8998631922404,0.3009404388714785
2868.025,3.489,5.0,24.0813,"-2,42405",1.2422149837133505,3562.703628664482,0.20062695924765706
2871.025,3.48815,5.0,24.0813,"-2,42659",1.1203908794788522,3216.670224755772,0.10031347962382142
2874.025,3.48731,5.0,24.18646,"-2,42912",1.0,2874.025,0.0
